image_path,label,split,image_id,label_name,true_label,weak_label_kmeans,confidence_score,weak_label_kmeans_filtered
data\unlabelled\8885fcc6-68de-4743-985c-8cc88d02a579.jpg,-1,unlabeled,8885fcc6-68de-4743-985c-8cc88d02a579,unlabeled,-1,0,0.5904,0
data\unlabelled\88d5e066-3735-4d6d-b729-de99cd014914.jpg,-1,unlabeled,88d5e066-3735-4d6d-b729-de99cd014914,unlabeled,-1,1,0.6052649,1
data\unlabelled\89503f10-1f72-4fec-8769-2347375e9b36.jpg,-1,unlabeled,89503f10-1f72-4fec-8769-2347375e9b36,unlabeled,-1,1,0.61048895,1
data\unlabelled\8b41163a-f3c8-41da-a113-bdef549a0ce0.jpg,-1,unlabeled,8b41163a-f3c8-41da-a113-bdef549a0ce0,unlabeled,-1,1,0.62691706,1
data\unlabelled\8c4761d3-28d0-483c-8d75-7e4facf21fbb.jpg,-1,unlabeled,8c4761d3-28d0-483c-8d75-7e4facf21fbb,unlabeled,-1,0,0.5926818,0
data\unlabelled\8d700c36-24aa-4b10-9f65-c988ad4cb3ab.jpg,-1,unlabeled,8d700c36-24aa-4b10-9f65-c988ad4cb3ab,unlabeled,-1,0,0.6029786,0
data\unlabelled\8e403e4c-9a8d-4dc8-8892-f692aec2e765.jpg,-1,unlabeled,8e403e4c-9a8d-4dc8-8892-f692aec2e765,unlabeled,-1,1,0.6214218,1
data\unlabelled\8e4d9f11-5d50-4942-98f8-50458fd0974c.jpg,-1,unlabeled,8e4d9f11-5d50-4942-98f8-50458fd0974c,unlabeled,-1,0,0.60307133,0
data\unlabelled\931694a6-44e0-4a93-97c1-7f3d00e7e3c9.jpg,-1,unlabeled,931694a6-44e0-4a93-97c1-7f3d00e7e3c9,unlabeled,-1,0,0.602172,0
data\unlabelled\9529bbba-150f-43eb-b28a-e80894439090.jpg,-1,unlabeled,9529bbba-150f-43eb-b28a-e80894439090,unlabeled,-1,0,0.5890614,0
data\unlabelled\961b009d-5d96-4e49-8e0a-f31014c0aedb.jpg,-1,unlabeled,961b009d-5d96-4e49-8e0a-f31014c0aedb,unlabeled,-1,1,0.61562014,1
data\unlabelled\978715e7-db82-4910-a952-40498744ae1e.jpg,-1,unlabeled,978715e7-db82-4910-a952-40498744ae1e,unlabeled,-1,0,0.5965141,0
data\unlabelled\98928722-3d12-4a82-a5d9-16c6b6b65eb3.jpg,-1,unlabeled,98928722-3d12-4a82-a5d9-16c6b6b65eb3,unlabeled,-1,1,0.6124889,1
data\unlabelled\992ac932-5fd5-46bd-8587-9f8ce8004765.jpg,-1,unlabeled,992ac932-5fd5-46bd-8587-9f8ce8004765,unlabeled,-1,1,0.6255893,1
data\unlabelled\9b2736c3-5b1b-45fd-ba9b-b1b64228e999.jpg,-1,unlabeled,9b2736c3-5b1b-45fd-ba9b-b1b64228e999,unlabeled,-1,0,0.5875832,0
data\unlabelled\9b2f0d98-5b77-479e-af28-fc3db7350bab.jpg,-1,unlabeled,9b2f0d98-5b77-479e-af28-fc3db7350bab,unlabeled,-1,1,0.6218688,1
data\unlabelled\9f94cc07-eb10-48d4-aebe-c88327765a74.jpg,-1,unlabeled,9f94cc07-eb10-48d4-aebe-c88327765a74,unlabeled,-1,0,0.591022,0
data\unlabelled\a04979a3-848c-4019-9fac-dd294519b75d.jpg,-1,unlabeled,a04979a3-848c-4019-9fac-dd294519b75d,unlabeled,-1,1,0.62516105,1
data\unlabelled\a0527877-e057-4aad-b285-3c19c94a3534.jpg,-1,unlabeled,a0527877-e057-4aad-b285-3c19c94a3534,unlabeled,-1,1,0.6295853,1
data\unlabelled\a1841a10-a43f-45b8-8f43-4acc3d2f1f4e.jpg,-1,unlabeled,a1841a10-a43f-45b8-8f43-4acc3d2f1f4e,unlabeled,-1,0,0.59489065,0
data\unlabelled\a213ec08-5323-4cac-b2f7-7a8cd7dad21e.jpg,-1,unlabeled,a213ec08-5323-4cac-b2f7-7a8cd7dad21e,unlabeled,-1,1,0.6197003,1
data\unlabelled\a24e6a4f-5dca-498f-9329-1e6cfe84b131.jpg,-1,unlabeled,a24e6a4f-5dca-498f-9329-1e6cfe84b131,unlabeled,-1,0,0.5930491,0
data\unlabelled\a3f72a5f-00ea-4e2c-9ca8-4a67db544f50.jpg,-1,unlabeled,a3f72a5f-00ea-4e2c-9ca8-4a67db544f50,unlabeled,-1,1,0.6136182,1
data\unlabelled\a4246a3d-368d-44da-8518-cf2d87dc8c59.jpg,-1,unlabeled,a4246a3d-368d-44da-8518-cf2d87dc8c59,unlabeled,-1,1,0.61055404,1
data\unlabelled\a49abbe4-ae77-4c42-b77d-3a09ddc78f06.jpg,-1,unlabeled,a49abbe4-ae77-4c42-b77d-3a09ddc78f06,unlabeled,-1,1,0.6141738,1
data\unlabelled\a5f5a148-0ad8-489e-9ebb-fc854a3d1609.jpg,-1,unlabeled,a5f5a148-0ad8-489e-9ebb-fc854a3d1609,unlabeled,-1,1,0.6123768,1
data\unlabelled\a6a3b83f-47e0-499f-b71f-8d495ec1c17f.jpg,-1,unlabeled,a6a3b83f-47e0-499f-b71f-8d495ec1c17f,unlabeled,-1,1,0.6140631,1
data\unlabelled\a6eea4e7-5d58-4dc5-9454-db31b2abac4f.jpg,-1,unlabeled,a6eea4e7-5d58-4dc5-9454-db31b2abac4f,unlabeled,-1,0,0.5890213,0
data\unlabelled\a7229906-e5cd-4ae0-9762-f12dbf1a65c7.jpg,-1,unlabeled,a7229906-e5cd-4ae0-9762-f12dbf1a65c7,unlabeled,-1,0,0.6005702,0
data\unlabelled\a83813e8-550f-4510-999d-fd120608ada3.jpg,-1,unlabeled,a83813e8-550f-4510-999d-fd120608ada3,unlabeled,-1,1,0.6160832,1
data\unlabelled\a94640dc-32e9-4842-ae35-28769b867234.jpg,-1,unlabeled,a94640dc-32e9-4842-ae35-28769b867234,unlabeled,-1,0,0.59179384,0
data\unlabelled\aa237812-9888-464b-8331-cc9b67fc76d4.jpg,-1,unlabeled,aa237812-9888-464b-8331-cc9b67fc76d4,unlabeled,-1,1,0.616291,1
data\unlabelled\aa6a9740-d0df-4132-bd1d-083f5d354ca9.jpg,-1,unlabeled,aa6a9740-d0df-4132-bd1d-083f5d354ca9,unlabeled,-1,0,0.594187,0
data\unlabelled\ac1b0ef1-5707-46b7-a97a-5312e76ce70b.jpg,-1,unlabeled,ac1b0ef1-5707-46b7-a97a-5312e76ce70b,unlabeled,-1,1,0.61245394,1
data\unlabelled\ac865d09-397a-4949-9ebf-46ec9f12fa9c.jpg,-1,unlabeled,ac865d09-397a-4949-9ebf-46ec9f12fa9c,unlabeled,-1,1,0.62302035,1
data\unlabelled\ad830b6f-868a-46e3-bb55-f5246f02fcea.jpg,-1,unlabeled,ad830b6f-868a-46e3-bb55-f5246f02fcea,unlabeled,-1,1,0.6162099,1
data\unlabelled\adf753d3-b12a-4ab5-9c8a-732f31df7bd2.jpg,-1,unlabeled,adf753d3-b12a-4ab5-9c8a-732f31df7bd2,unlabeled,-1,0,0.6143709,0
data\unlabelled\ae12b9b6-c619-4272-8f67-e7f62d17adfc.jpg,-1,unlabeled,ae12b9b6-c619-4272-8f67-e7f62d17adfc,unlabeled,-1,1,0.6107117,1
data\unlabelled\ae204781-dfdd-42e3-add7-a3b4bd3e1d67.jpg,-1,unlabeled,ae204781-dfdd-42e3-add7-a3b4bd3e1d67,unlabeled,-1,1,0.61307645,1
data\unlabelled\aed79224-2956-4bb5-9cfe-ba66a0cc2fa3.jpg,-1,unlabeled,aed79224-2956-4bb5-9cfe-ba66a0cc2fa3,unlabeled,-1,0,0.5911693,0
data\unlabelled\af799b9c-1752-424f-9139-02f554e58b68.jpg,-1,unlabeled,af799b9c-1752-424f-9139-02f554e58b68,unlabeled,-1,1,0.61907256,1
data\unlabelled\afa2ea25-3198-4c2a-90ed-5fbfdb617426.jpg,-1,unlabeled,afa2ea25-3198-4c2a-90ed-5fbfdb617426,unlabeled,-1,1,0.6162261,1
data\unlabelled\b0e5ad1b-ffbc-4ca3-8fc0-a9c3f2843024.jpg,-1,unlabeled,b0e5ad1b-ffbc-4ca3-8fc0-a9c3f2843024,unlabeled,-1,0,0.6009462,0
data\unlabelled\b1596679-1197-4da3-94ea-5c865f1ab2aa.jpg,-1,unlabeled,b1596679-1197-4da3-94ea-5c865f1ab2aa,unlabeled,-1,1,0.6234672,1
data\unlabelled\b1599906-a75f-4f7c-9194-aef5ac307a98.jpg,-1,unlabeled,b1599906-a75f-4f7c-9194-aef5ac307a98,unlabeled,-1,1,0.6165252,1
data\unlabelled\b16fb117-880f-4bf2-844c-8fca10f6a8ba.jpg,-1,unlabeled,b16fb117-880f-4bf2-844c-8fca10f6a8ba,unlabeled,-1,0,0.59475726,0
data\unlabelled\b1b84b67-8ecb-461f-b5d8-5c15dea5b40e.jpg,-1,unlabeled,b1b84b67-8ecb-461f-b5d8-5c15dea5b40e,unlabeled,-1,1,0.6078477,1
data\unlabelled\b3cc2a2a-c893-4007-8923-cf388e074e98.jpg,-1,unlabeled,b3cc2a2a-c893-4007-8923-cf388e074e98,unlabeled,-1,0,0.6061735,0
data\unlabelled\b439fafb-e052-46ed-a016-7ff5d1807c21.jpg,-1,unlabeled,b439fafb-e052-46ed-a016-7ff5d1807c21,unlabeled,-1,0,0.5878641,0
data\unlabelled\b43df22b-ca36-4759-bcab-607c2bb15700.jpg,-1,unlabeled,b43df22b-ca36-4759-bcab-607c2bb15700,unlabeled,-1,1,0.6110997,1
data\unlabelled\b5a05df2-50ea-435b-8946-f4ba1bb1d9ac.jpg,-1,unlabeled,b5a05df2-50ea-435b-8946-f4ba1bb1d9ac,unlabeled,-1,0,0.59320617,0
data\unlabelled\b5e72ee8-c802-43d8-b9ec-8e42629a608e.jpg,-1,unlabeled,b5e72ee8-c802-43d8-b9ec-8e42629a608e,unlabeled,-1,0,0.5883304,0
data\unlabelled\b6261bb8-2308-4f80-8535-0f42397c3231.jpg,-1,unlabeled,b6261bb8-2308-4f80-8535-0f42397c3231,unlabeled,-1,0,0.6106962,0
data\unlabelled\b6a367ea-90ef-4608-8cc4-25d6480f2316.jpg,-1,unlabeled,b6a367ea-90ef-4608-8cc4-25d6480f2316,unlabeled,-1,0,0.6190354,0
data\unlabelled\b7dfdd1a-0fde-4fb6-a164-cd3ffde2c76c.jpg,-1,unlabeled,b7dfdd1a-0fde-4fb6-a164-cd3ffde2c76c,unlabeled,-1,1,0.60669005,1
data\unlabelled\ba976fd5-3416-4147-908c-1eb3c89a9712.jpg,-1,unlabeled,ba976fd5-3416-4147-908c-1eb3c89a9712,unlabeled,-1,0,0.58986926,0
data\unlabelled\bbf13c98-7160-4557-8f5a-d00dfa44f1c1.jpg,-1,unlabeled,bbf13c98-7160-4557-8f5a-d00dfa44f1c1,unlabeled,-1,1,0.61027014,1
data\unlabelled\bd3cc2df-d45d-4fd3-bc29-f49191309646.jpg,-1,unlabeled,bd3cc2df-d45d-4fd3-bc29-f49191309646,unlabeled,-1,1,0.6062344,1
data\unlabelled\bf057df5-c436-4d56-bae3-66f6e9fc071f.jpg,-1,unlabeled,bf057df5-c436-4d56-bae3-66f6e9fc071f,unlabeled,-1,1,0.6213197,1
data\unlabelled\bfb57862-59ff-4192-9b27-cb09620612b4.jpg,-1,unlabeled,bfb57862-59ff-4192-9b27-cb09620612b4,unlabeled,-1,0,0.61521286,0
data\unlabelled\c00c6d8b-5710-4a18-ba46-6b38b6e760fe.jpg,-1,unlabeled,c00c6d8b-5710-4a18-ba46-6b38b6e760fe,unlabeled,-1,1,0.6294911,1
data\unlabelled\c02c117f-b4b7-45ae-966d-f8f6de91ee23.jpg,-1,unlabeled,c02c117f-b4b7-45ae-966d-f8f6de91ee23,unlabeled,-1,1,0.6101365,1
data\unlabelled\c1031cf0-6eb2-4413-ae12-cc281fb560c5.jpg,-1,unlabeled,c1031cf0-6eb2-4413-ae12-cc281fb560c5,unlabeled,-1,0,0.5920002,0
data\unlabelled\c268e736-3706-4f9d-9da5-d5a089549c05.jpg,-1,unlabeled,c268e736-3706-4f9d-9da5-d5a089549c05,unlabeled,-1,0,0.5895925,0
data\unlabelled\c26a9f25-f9a6-49d3-b090-cb5b04287bc0.jpg,-1,unlabeled,c26a9f25-f9a6-49d3-b090-cb5b04287bc0,unlabeled,-1,0,0.592389,0
data\unlabelled\c2feb010-0d6a-45c6-9fe8-4981b40daef4.jpg,-1,unlabeled,c2feb010-0d6a-45c6-9fe8-4981b40daef4,unlabeled,-1,1,0.60869884,1
data\unlabelled\c3305fd4-95c1-4761-bd6c-f8969a1f631e.jpg,-1,unlabeled,c3305fd4-95c1-4761-bd6c-f8969a1f631e,unlabeled,-1,0,0.59730726,0
data\unlabelled\c3548ce6-14fd-4747-99d2-a498ec2a89dc.jpg,-1,unlabeled,c3548ce6-14fd-4747-99d2-a498ec2a89dc,unlabeled,-1,0,0.59163785,0
data\unlabelled\c3b3d8bc-8c66-41fb-9cee-1e461377b8b8.jpg,-1,unlabeled,c3b3d8bc-8c66-41fb-9cee-1e461377b8b8,unlabeled,-1,0,0.5875832,0
data\unlabelled\c6942443-0497-4e2c-898b-13a956249316.jpg,-1,unlabeled,c6942443-0497-4e2c-898b-13a956249316,unlabeled,-1,1,0.6305481,1
data\unlabelled\c697f7b8-a805-453b-9f5b-cf0b4f451a33.jpg,-1,unlabeled,c697f7b8-a805-453b-9f5b-cf0b4f451a33,unlabeled,-1,0,0.6009934,0
data\unlabelled\c6fe9750-9be5-4537-abff-cbd0b5c331d2.jpg,-1,unlabeled,c6fe9750-9be5-4537-abff-cbd0b5c331d2,unlabeled,-1,0,0.59770024,0
data\unlabelled\c81630dc-6dd9-4faa-b19c-8f8bfad1d734.jpg,-1,unlabeled,c81630dc-6dd9-4faa-b19c-8f8bfad1d734,unlabeled,-1,1,0.6127162,1
data\unlabelled\c856da77-71b1-4e2f-9ddb-93d279822202.jpg,-1,unlabeled,c856da77-71b1-4e2f-9ddb-93d279822202,unlabeled,-1,0,0.5907024,0
data\unlabelled\c8955ada-d314-4ef4-9bdf-b8159669a58a.jpg,-1,unlabeled,c8955ada-d314-4ef4-9bdf-b8159669a58a,unlabeled,-1,1,0.62907326,1
data\unlabelled\c951c107-0e25-416a-9a84-6f6958ff1a8f.jpg,-1,unlabeled,c951c107-0e25-416a-9a84-6f6958ff1a8f,unlabeled,-1,1,0.614162,1
data\unlabelled\cb52c430-69e8-4b42-af50-d061c9416841.jpg,-1,unlabeled,cb52c430-69e8-4b42-af50-d061c9416841,unlabeled,-1,1,0.6221247,1
data\unlabelled\cc16dfb4-6bd5-45ef-b9b9-53df49f47dc0.jpg,-1,unlabeled,cc16dfb4-6bd5-45ef-b9b9-53df49f47dc0,unlabeled,-1,0,0.60030496,0
data\unlabelled\ccb13ab2-6120-447e-8e1d-56fa7971708f.jpg,-1,unlabeled,ccb13ab2-6120-447e-8e1d-56fa7971708f,unlabeled,-1,1,0.6071548,1
data\unlabelled\ccee99bd-8a46-42d0-a09b-a2b200dd8bc0.jpg,-1,unlabeled,ccee99bd-8a46-42d0-a09b-a2b200dd8bc0,unlabeled,-1,0,0.58990616,0
data\unlabelled\cd061095-1cd3-495e-b6ba-d1aec5b17381.jpg,-1,unlabeled,cd061095-1cd3-495e-b6ba-d1aec5b17381,unlabeled,-1,0,0.58793163,0
data\unlabelled\cd33e4c7-bcfd-4228-9976-d480100a74dd.jpg,-1,unlabeled,cd33e4c7-bcfd-4228-9976-d480100a74dd,unlabeled,-1,0,0.60418963,0
data\unlabelled\cf3c52af-5549-4f92-a57e-46de32e14e82.jpg,-1,unlabeled,cf3c52af-5549-4f92-a57e-46de32e14e82,unlabeled,-1,1,0.60668135,1
data\unlabelled\d1459a4b-d693-41dd-84b1-743482796c97.jpg,-1,unlabeled,d1459a4b-d693-41dd-84b1-743482796c97,unlabeled,-1,0,0.60257655,0
data\unlabelled\d1e2f491-54bb-43d0-bc7e-fb7d33bca568.jpg,-1,unlabeled,d1e2f491-54bb-43d0-bc7e-fb7d33bca568,unlabeled,-1,0,0.5899365,0
data\unlabelled\d32eb4d8-659b-4fac-8949-4efbcb8de115.jpg,-1,unlabeled,d32eb4d8-659b-4fac-8949-4efbcb8de115,unlabeled,-1,1,0.6085724,1
data\unlabelled\d3b69f1b-5771-4e81-b15f-08ada54b414b.jpg,-1,unlabeled,d3b69f1b-5771-4e81-b15f-08ada54b414b,unlabeled,-1,1,0.61731344,1
data\unlabelled\d3e432bb-88fd-4a3c-9116-45e4e7753244.jpg,-1,unlabeled,d3e432bb-88fd-4a3c-9116-45e4e7753244,unlabeled,-1,1,0.6225383,1
data\unlabelled\d51fe3e6-8514-4b2c-aae8-40de18c3a086.jpg,-1,unlabeled,d51fe3e6-8514-4b2c-aae8-40de18c3a086,unlabeled,-1,0,0.61504656,0
data\unlabelled\d52b603e-de7e-4923-9580-75ecf947f3bf.jpg,-1,unlabeled,d52b603e-de7e-4923-9580-75ecf947f3bf,unlabeled,-1,1,0.61887103,1
data\unlabelled\d7ba45a9-fa5b-42a8-9115-26f4b02b0d26.jpg,-1,unlabeled,d7ba45a9-fa5b-42a8-9115-26f4b02b0d26,unlabeled,-1,0,0.58820117,0
data\unlabelled\d80f6154-710e-4050-9b42-4e25e0427a67.jpg,-1,unlabeled,d80f6154-710e-4050-9b42-4e25e0427a67,unlabeled,-1,1,0.60653204,1
data\unlabelled\d85589aa-43da-4a65-92e8-6a045c778104.jpg,-1,unlabeled,d85589aa-43da-4a65-92e8-6a045c778104,unlabeled,-1,1,0.61699605,1
data\unlabelled\d8a60e0b-1c69-4a5a-9d22-61496a1c0b62.jpg,-1,unlabeled,d8a60e0b-1c69-4a5a-9d22-61496a1c0b62,unlabeled,-1,0,0.5969184,0
data\unlabelled\d9e61628-22de-403a-af05-a4ec0d7767f2.jpg,-1,unlabeled,d9e61628-22de-403a-af05-a4ec0d7767f2,unlabeled,-1,0,0.6021043,0
data\unlabelled\da45f349-f490-49d7-8fb6-c427c7ccf898.jpg,-1,unlabeled,da45f349-f490-49d7-8fb6-c427c7ccf898,unlabeled,-1,1,0.6295087,1
data\unlabelled\db048b60-4059-403e-9325-5cf2c459d169.jpg,-1,unlabeled,db048b60-4059-403e-9325-5cf2c459d169,unlabeled,-1,1,0.62915707,1
data\unlabelled\db6624a9-ef0a-45b1-934f-5f9d85458d40.jpg,-1,unlabeled,db6624a9-ef0a-45b1-934f-5f9d85458d40,unlabeled,-1,1,0.61545414,1
data\unlabelled\db87f1fa-f718-4bf4-821f-689d5d6e72a1.jpg,-1,unlabeled,db87f1fa-f718-4bf4-821f-689d5d6e72a1,unlabeled,-1,1,0.6054334,1
data\unlabelled\dc02d801-1fa9-40a5-8555-1e9d00475723.jpg,-1,unlabeled,dc02d801-1fa9-40a5-8555-1e9d00475723,unlabeled,-1,0,0.59510034,0
data\unlabelled\dc1bf07f-df38-49bf-8310-af79d9ccf51c.jpg,-1,unlabeled,dc1bf07f-df38-49bf-8310-af79d9ccf51c,unlabeled,-1,1,0.62942183,1
data\unlabelled\dd2eb4e7-90a3-4801-ab47-b94dee64eab2.jpg,-1,unlabeled,dd2eb4e7-90a3-4801-ab47-b94dee64eab2,unlabeled,-1,0,0.59137243,0
data\unlabelled\de13eaea-429f-4c54-b2f4-b7cf1300f44c.jpg,-1,unlabeled,de13eaea-429f-4c54-b2f4-b7cf1300f44c,unlabeled,-1,0,0.59276885,0
data\unlabelled\de1c68e5-fbc2-48a4-a19f-c5c8905b9b24.jpg,-1,unlabeled,de1c68e5-fbc2-48a4-a19f-c5c8905b9b24,unlabeled,-1,0,0.6166178,0
data\unlabelled\e01c1cb3-c26c-4426-931e-a51b0f0217dd.jpg,-1,unlabeled,e01c1cb3-c26c-4426-931e-a51b0f0217dd,unlabeled,-1,1,0.60670805,1
data\unlabelled\e02525d9-b8a5-417c-a68e-ba1647a63b34.jpg,-1,unlabeled,e02525d9-b8a5-417c-a68e-ba1647a63b34,unlabeled,-1,1,0.62501997,1
data\unlabelled\e0e5275a-7c43-43ea-8ab8-a174f6468481.jpg,-1,unlabeled,e0e5275a-7c43-43ea-8ab8-a174f6468481,unlabeled,-1,1,0.60693294,1
data\unlabelled\e0f9dcd2-d272-402f-bf67-835a41703e13.jpg,-1,unlabeled,e0f9dcd2-d272-402f-bf67-835a41703e13,unlabeled,-1,1,0.6060937,1
data\unlabelled\e1f0b2f9-7016-439b-ae96-b10a4f1b75b1.jpg,-1,unlabeled,e1f0b2f9-7016-439b-ae96-b10a4f1b75b1,unlabeled,-1,0,0.6199465,0
data\unlabelled\e37116d4-26f1-4aec-b4fa-f51d00435a33.jpg,-1,unlabeled,e37116d4-26f1-4aec-b4fa-f51d00435a33,unlabeled,-1,0,0.60311604,0
data\unlabelled\e554e606-348a-47c4-a6cc-aa3c2194f631.jpg,-1,unlabeled,e554e606-348a-47c4-a6cc-aa3c2194f631,unlabeled,-1,1,0.6189542,1
data\unlabelled\e71917e5-06af-4d12-855f-1066bff881a6.jpg,-1,unlabeled,e71917e5-06af-4d12-855f-1066bff881a6,unlabeled,-1,0,0.59411603,0
data\unlabelled\e7f5be64-b2c8-4a5d-887b-30525048c54f.jpg,-1,unlabeled,e7f5be64-b2c8-4a5d-887b-30525048c54f,unlabeled,-1,0,0.60191214,0
data\unlabelled\e91ff2a7-3285-4448-bcf3-564247f2e988.jpg,-1,unlabeled,e91ff2a7-3285-4448-bcf3-564247f2e988,unlabeled,-1,1,0.60837907,1
data\unlabelled\eb516a02-32f0-4bd5-b7d9-fe046df5ffc8.jpg,-1,unlabeled,eb516a02-32f0-4bd5-b7d9-fe046df5ffc8,unlabeled,-1,1,0.6142753,1
data\unlabelled\ecb564c0-9102-4916-82c5-823bf4d7ac33.jpg,-1,unlabeled,ecb564c0-9102-4916-82c5-823bf4d7ac33,unlabeled,-1,1,0.61823666,1
data\unlabelled\ee751cc3-cfee-4744-9f2d-16b177562ec1.jpg,-1,unlabeled,ee751cc3-cfee-4744-9f2d-16b177562ec1,unlabeled,-1,1,0.6095941,1
data\unlabelled\eebd905c-ee0f-44aa-a33f-fea3fab843a0.jpg,-1,unlabeled,eebd905c-ee0f-44aa-a33f-fea3fab843a0,unlabeled,-1,0,0.59242105,0
data\unlabelled\f1c3b35d-c786-4675-a685-8801b87bbf20.jpg,-1,unlabeled,f1c3b35d-c786-4675-a685-8801b87bbf20,unlabeled,-1,1,0.61492693,1
data\unlabelled\f3e24bd0-fc83-4eab-9ef7-23ecbc239db6.jpg,-1,unlabeled,f3e24bd0-fc83-4eab-9ef7-23ecbc239db6,unlabeled,-1,1,0.6078507,1
data\unlabelled\f416fc93-9b7d-4211-88be-e09539b1f9b1.jpg,-1,unlabeled,f416fc93-9b7d-4211-88be-e09539b1f9b1,unlabeled,-1,1,0.6177832,1
data\unlabelled\f496cf0b-abc1-4714-9efc-f521e53d98a9.jpg,-1,unlabeled,f496cf0b-abc1-4714-9efc-f521e53d98a9,unlabeled,-1,1,0.6326459,1
data\unlabelled\f4f5d644-5d18-477f-b048-0e2cc5c3abe2.jpg,-1,unlabeled,f4f5d644-5d18-477f-b048-0e2cc5c3abe2,unlabeled,-1,1,0.6072346,1
data\unlabelled\f5b50212-f975-4a37-afa5-032b2a003298.jpg,-1,unlabeled,f5b50212-f975-4a37-afa5-032b2a003298,unlabeled,-1,0,0.591022,0
data\unlabelled\f6a21abe-1f7c-4bba-8f41-46db83b082e7.jpg,-1,unlabeled,f6a21abe-1f7c-4bba-8f41-46db83b082e7,unlabeled,-1,0,0.59166014,0
data\unlabelled\f7ae44c4-0045-4695-902e-2077b250d949.jpg,-1,unlabeled,f7ae44c4-0045-4695-902e-2077b250d949,unlabeled,-1,1,0.6063608,1
data\unlabelled\f825d461-7eb0-4bed-b0e3-f0c0ebde2cd5.jpg,-1,unlabeled,f825d461-7eb0-4bed-b0e3-f0c0ebde2cd5,unlabeled,-1,0,0.6013052,0
data\unlabelled\f944ba3b-78eb-4392-a365-9d079e327900.jpg,-1,unlabeled,f944ba3b-78eb-4392-a365-9d079e327900,unlabeled,-1,1,0.6144755,1
data\unlabelled\f947fcc8-74e2-4b6c-b7aa-157a67641ac1.jpg,-1,unlabeled,f947fcc8-74e2-4b6c-b7aa-157a67641ac1,unlabeled,-1,1,0.62404144,1
data\unlabelled\fa9d7caf-6d7b-4a43-8d9f-00f2fc2d5944.jpg,-1,unlabeled,fa9d7caf-6d7b-4a43-8d9f-00f2fc2d5944,unlabeled,-1,0,0.5987946,0
data\unlabelled\fb6a7301-59d7-4e59-a351-093cf585b713.jpg,-1,unlabeled,fb6a7301-59d7-4e59-a351-093cf585b713,unlabeled,-1,1,0.6128413,1
data\unlabelled\fced49dd-3752-42a0-a55c-03bc4e627614.jpg,-1,unlabeled,fced49dd-3752-42a0-a55c-03bc4e627614,unlabeled,-1,1,0.6229193,1
data\unlabelled\ff3d5248-a7a7-47f6-8fe4-a44a45af64f5.jpg,-1,unlabeled,ff3d5248-a7a7-47f6-8fe4-a44a45af64f5,unlabeled,-1,1,0.61318576,1
