image_path,label,split,image_id,label_name,true_label,weak_label_kmeans,confidence_score,weak_label_kmeans_filtered
data\unlabelled\3019cc7d-ae57-4887-9d9a-b1b063478a62.jpg,-1,unlabeled,3019cc7d-ae57-4887-9d9a-b1b063478a62,unlabeled,-1,1,0.1910425474930323,-1
data\unlabelled\302226bb-03f5-437b-8f97-f023756010ae.jpg,-1,unlabeled,302226bb-03f5-437b-8f97-f023756010ae,unlabeled,-1,1,0.31113878037780307,-1
data\unlabelled\30244647-0ef7-459e-b72f-1aafa4b277c6.jpg,-1,unlabeled,30244647-0ef7-459e-b72f-1aafa4b277c6,unlabeled,-1,1,0.254987354495835,-1
data\unlabelled\30542835-e44f-4f33-b4ab-2cdaa7095eaf.jpg,-1,unlabeled,30542835-e44f-4f33-b4ab-2cdaa7095eaf,unlabeled,-1,1,0.023393829722448634,-1
data\unlabelled\3058ed0b-2e00-4383-9cb6-8d425be1d69b.jpg,-1,unlabeled,3058ed0b-2e00-4383-9cb6-8d425be1d69b,unlabeled,-1,0,0.16939165637954656,-1
data\unlabelled\30c19127-f3e9-421f-9847-dcf07db7d493.jpg,-1,unlabeled,30c19127-f3e9-421f-9847-dcf07db7d493,unlabeled,-1,0,0.13630062664083809,-1
data\unlabelled\30f4d898-458b-420e-b687-9fd4a12eedcc.jpg,-1,unlabeled,30f4d898-458b-420e-b687-9fd4a12eedcc,unlabeled,-1,0,0.3374580196990419,-1
data\unlabelled\30ffee72-6e84-4d01-88a3-a09769c1b6cf.jpg,-1,unlabeled,30ffee72-6e84-4d01-88a3-a09769c1b6cf,unlabeled,-1,1,0.08352818092389758,-1
data\unlabelled\3131e231-a5f8-4a5d-99e2-166cd2bc6122.jpg,-1,unlabeled,3131e231-a5f8-4a5d-99e2-166cd2bc6122,unlabeled,-1,1,0.22376174630276402,-1
data\unlabelled\31456af0-7c27-436d-9ca4-d9bb1477ad63.jpg,-1,unlabeled,31456af0-7c27-436d-9ca4-d9bb1477ad63,unlabeled,-1,0,0.22577032563397703,-1
data\unlabelled\317c9a6a-1657-4c88-9c01-fb2ea0863b01.jpg,-1,unlabeled,317c9a6a-1657-4c88-9c01-fb2ea0863b01,unlabeled,-1,1,0.21720925647809186,-1
data\unlabelled\31a2a5e5-aa2b-423f-ac11-509e43e10517.jpg,-1,unlabeled,31a2a5e5-aa2b-423f-ac11-509e43e10517,unlabeled,-1,1,0.21727251225804012,-1
data\unlabelled\31cb7436-c933-4e01-a60a-d8e7ede8fe68.jpg,-1,unlabeled,31cb7436-c933-4e01-a60a-d8e7ede8fe68,unlabeled,-1,0,0.177595629227564,-1
data\unlabelled\31d0ec8d-0411-438f-9ab2-ac02f0bb5775.jpg,-1,unlabeled,31d0ec8d-0411-438f-9ab2-ac02f0bb5775,unlabeled,-1,0,0.21861232807089437,-1
data\unlabelled\31dfb326-02c8-43d8-9fe9-b71554519dbb.jpg,-1,unlabeled,31dfb326-02c8-43d8-9fe9-b71554519dbb,unlabeled,-1,1,0.29364952149455303,-1
data\unlabelled\31e15e3c-5481-462d-99cb-29091c42cab8.jpg,-1,unlabeled,31e15e3c-5481-462d-99cb-29091c42cab8,unlabeled,-1,0,0.24764660270758165,-1
data\unlabelled\32179fa4-f41e-45cb-b8fd-a5ed748b6e0c.jpg,-1,unlabeled,32179fa4-f41e-45cb-b8fd-a5ed748b6e0c,unlabeled,-1,1,0.17621048478954804,-1
data\unlabelled\322e02de-5c43-40b3-ba94-1c8992d000a9.jpg,-1,unlabeled,322e02de-5c43-40b3-ba94-1c8992d000a9,unlabeled,-1,0,0.15109609361363585,-1
data\unlabelled\3274a331-b75d-4a2d-98ef-9a479a6c0bb4.jpg,-1,unlabeled,3274a331-b75d-4a2d-98ef-9a479a6c0bb4,unlabeled,-1,1,0.24769328819712033,-1
data\unlabelled\32caf3b1-12a7-4479-8100-ba6bc4871c19.jpg,-1,unlabeled,32caf3b1-12a7-4479-8100-ba6bc4871c19,unlabeled,-1,0,0.18420157481015476,-1
data\unlabelled\32e39df2-7d70-4840-9499-a67e3732c15e.jpg,-1,unlabeled,32e39df2-7d70-4840-9499-a67e3732c15e,unlabeled,-1,1,0.16727027768067682,-1
data\unlabelled\3321576b-367a-4938-8d64-67e51250b119.jpg,-1,unlabeled,3321576b-367a-4938-8d64-67e51250b119,unlabeled,-1,1,0.32394489861206566,-1
data\unlabelled\3387325e-d04f-474f-b92c-ddcd30ec1459.jpg,-1,unlabeled,3387325e-d04f-474f-b92c-ddcd30ec1459,unlabeled,-1,0,0.14527812286734398,-1
data\unlabelled\33a155f9-8a6b-44fc-a8ae-7113b07b8f91.jpg,-1,unlabeled,33a155f9-8a6b-44fc-a8ae-7113b07b8f91,unlabeled,-1,0,0.027755638700289853,-1
data\unlabelled\33a6d838-67db-4ad2-a67a-b4d4b641ec8a.jpg,-1,unlabeled,33a6d838-67db-4ad2-a67a-b4d4b641ec8a,unlabeled,-1,1,0.21551949960503147,-1
data\unlabelled\342d6428-161c-44ed-9d64-06bcf5dce28e.jpg,-1,unlabeled,342d6428-161c-44ed-9d64-06bcf5dce28e,unlabeled,-1,1,0.1316588709158334,-1
data\unlabelled\3439c8c8-38fc-4eee-9cf8-2aa45984ef2f.jpg,-1,unlabeled,3439c8c8-38fc-4eee-9cf8-2aa45984ef2f,unlabeled,-1,0,0.2630810912255709,-1
data\unlabelled\344323e8-0de6-4be6-96c8-8500ac8cc99a.jpg,-1,unlabeled,344323e8-0de6-4be6-96c8-8500ac8cc99a,unlabeled,-1,1,0.24377808654577726,-1
data\unlabelled\34540c92-4a23-4cfd-98ad-f3c6b3945f4d.jpg,-1,unlabeled,34540c92-4a23-4cfd-98ad-f3c6b3945f4d,unlabeled,-1,1,0.07267504159152072,-1
data\unlabelled\3467158c-3697-47f1-a536-52cca45f79c2.jpg,-1,unlabeled,3467158c-3697-47f1-a536-52cca45f79c2,unlabeled,-1,1,0.21972763177469723,-1
data\unlabelled\349a5dee-ae7f-4de8-a34f-b34f593d1b60.jpg,-1,unlabeled,349a5dee-ae7f-4de8-a34f-b34f593d1b60,unlabeled,-1,0,0.36380436213479683,-1
data\unlabelled\34b18f32-9585-47b3-8b06-e3f3f824cc4f.jpg,-1,unlabeled,34b18f32-9585-47b3-8b06-e3f3f824cc4f,unlabeled,-1,1,0.25311743682744847,-1
data\unlabelled\34e338eb-7878-434e-91c2-02c21dd0ef90.jpg,-1,unlabeled,34e338eb-7878-434e-91c2-02c21dd0ef90,unlabeled,-1,0,0.1614150754345972,-1
data\unlabelled\356d690f-490f-45e0-8eef-70159517d826.jpg,-1,unlabeled,356d690f-490f-45e0-8eef-70159517d826,unlabeled,-1,1,0.15598023146603102,-1
data\unlabelled\356e6bfb-7450-4b8c-bbcd-a249aff5df0b.jpg,-1,unlabeled,356e6bfb-7450-4b8c-bbcd-a249aff5df0b,unlabeled,-1,1,0.14875586799709273,-1
data\unlabelled\3606e8dc-a4e9-445b-a8ee-bf5c97132bbd.jpg,-1,unlabeled,3606e8dc-a4e9-445b-a8ee-bf5c97132bbd,unlabeled,-1,1,0.03944871078147372,-1
data\unlabelled\36237878-c00d-4943-9ae5-66858bf5f88c.jpg,-1,unlabeled,36237878-c00d-4943-9ae5-66858bf5f88c,unlabeled,-1,0,0.36516427539025464,-1
data\unlabelled\363de948-eb0e-44f4-91dd-c2dc770cd908.jpg,-1,unlabeled,363de948-eb0e-44f4-91dd-c2dc770cd908,unlabeled,-1,0,0.06374874217858129,-1
data\unlabelled\36aa97d2-9e9b-4d5a-8b69-ac719d8012e9.jpg,-1,unlabeled,36aa97d2-9e9b-4d5a-8b69-ac719d8012e9,unlabeled,-1,1,0.2679717167538055,-1
data\unlabelled\36d73f55-0c1c-4e0e-8d95-44a7a86f2bce.jpg,-1,unlabeled,36d73f55-0c1c-4e0e-8d95-44a7a86f2bce,unlabeled,-1,1,0.27860926104567063,-1
data\unlabelled\36f49b25-9b44-4539-a281-133ea3b82e57.jpg,-1,unlabeled,36f49b25-9b44-4539-a281-133ea3b82e57,unlabeled,-1,1,0.3140469453156167,-1
data\unlabelled\37930978-9a33-452a-9f2b-514a882cfcb1.jpg,-1,unlabeled,37930978-9a33-452a-9f2b-514a882cfcb1,unlabeled,-1,1,0.20738941168789793,-1
data\unlabelled\379370a3-44c0-419c-941f-dd99692e70e2.jpg,-1,unlabeled,379370a3-44c0-419c-941f-dd99692e70e2,unlabeled,-1,1,0.28960077267644924,-1
data\unlabelled\38330f8d-b1b3-4c5d-a9aa-5637ea96a44d.jpg,-1,unlabeled,38330f8d-b1b3-4c5d-a9aa-5637ea96a44d,unlabeled,-1,1,0.1581894604656091,-1
data\unlabelled\391fa099-33ae-4f27-bbbc-248f072a9373.jpg,-1,unlabeled,391fa099-33ae-4f27-bbbc-248f072a9373,unlabeled,-1,1,0.17011005871529083,-1
data\unlabelled\39212733-698a-40da-9b79-43ba2eb9917c.jpg,-1,unlabeled,39212733-698a-40da-9b79-43ba2eb9917c,unlabeled,-1,1,0.18749893414702035,-1
data\unlabelled\39adbd1c-e78f-4e0f-97e6-af1cdbbe8789.jpg,-1,unlabeled,39adbd1c-e78f-4e0f-97e6-af1cdbbe8789,unlabeled,-1,1,0.13430326497033207,-1
data\unlabelled\3a0ffe76-2d79-4426-bb1c-e3ae39ef3c03.jpg,-1,unlabeled,3a0ffe76-2d79-4426-bb1c-e3ae39ef3c03,unlabeled,-1,1,0.2047551711147645,-1
data\unlabelled\3a1ca119-8f2b-4337-9df5-89dfc23dc9e4.jpg,-1,unlabeled,3a1ca119-8f2b-4337-9df5-89dfc23dc9e4,unlabeled,-1,1,0.1893478696375931,-1
data\unlabelled\3a572471-d25c-44a5-a164-1c015e03e655.jpg,-1,unlabeled,3a572471-d25c-44a5-a164-1c015e03e655,unlabeled,-1,0,0.16939169472776594,-1
data\unlabelled\3a6c4f41-df0e-4234-aff8-ada90e4a99db.jpg,-1,unlabeled,3a6c4f41-df0e-4234-aff8-ada90e4a99db,unlabeled,-1,0,0.2320526354390965,-1
data\unlabelled\3ae4539c-96a8-4428-a555-29753b701ce0.jpg,-1,unlabeled,3ae4539c-96a8-4428-a555-29753b701ce0,unlabeled,-1,1,0.29439109359580384,-1
data\unlabelled\3afd9d56-d6e9-4d81-bdf7-2ee60e20f366.jpg,-1,unlabeled,3afd9d56-d6e9-4d81-bdf7-2ee60e20f366,unlabeled,-1,1,0.188139873201014,-1
data\unlabelled\3aff54be-b7ff-4071-abce-a25915bb0453.jpg,-1,unlabeled,3aff54be-b7ff-4071-abce-a25915bb0453,unlabeled,-1,1,0.29333567188696796,-1
data\unlabelled\3b0a6481-33b8-47b5-b1b5-a87f612468c8.jpg,-1,unlabeled,3b0a6481-33b8-47b5-b1b5-a87f612468c8,unlabeled,-1,1,0.19632566256059858,-1
data\unlabelled\3b1f05e1-7b97-4e82-9574-61f36a179d1c.jpg,-1,unlabeled,3b1f05e1-7b97-4e82-9574-61f36a179d1c,unlabeled,-1,1,0.24827623160214785,-1
data\unlabelled\3b44606b-e7fe-4d15-9609-d11cc657fd6f.jpg,-1,unlabeled,3b44606b-e7fe-4d15-9609-d11cc657fd6f,unlabeled,-1,1,0.15979098160471883,-1
data\unlabelled\3b763d9e-91a1-403e-8c0c-edd716c08251.jpg,-1,unlabeled,3b763d9e-91a1-403e-8c0c-edd716c08251,unlabeled,-1,0,0.1990559352651441,-1
data\unlabelled\3b9acde3-0830-4ad3-95ac-fd47b5a7f2e7.jpg,-1,unlabeled,3b9acde3-0830-4ad3-95ac-fd47b5a7f2e7,unlabeled,-1,1,0.2254475081711168,-1
data\unlabelled\3bf6c1a5-f039-4408-8034-4c575ab55e7b.jpg,-1,unlabeled,3bf6c1a5-f039-4408-8034-4c575ab55e7b,unlabeled,-1,0,0.13525909871732233,-1
data\unlabelled\3d044239-3bcc-4511-a52f-c415b51e5f58.jpg,-1,unlabeled,3d044239-3bcc-4511-a52f-c415b51e5f58,unlabeled,-1,1,0.17815007967018281,-1
data\unlabelled\3d09671b-9479-4ec9-a9cf-2934ad88657b.jpg,-1,unlabeled,3d09671b-9479-4ec9-a9cf-2934ad88657b,unlabeled,-1,0,0.0563957002102039,-1
data\unlabelled\3d19107a-9578-481b-9063-791dd3c2f06f.jpg,-1,unlabeled,3d19107a-9578-481b-9063-791dd3c2f06f,unlabeled,-1,1,0.25600952536356947,-1
data\unlabelled\3d6aa1fe-6c9f-4afa-a499-dc909d838e98.jpg,-1,unlabeled,3d6aa1fe-6c9f-4afa-a499-dc909d838e98,unlabeled,-1,1,0.19770041454498433,-1
data\unlabelled\3d793a95-4fa0-4cd9-8017-0dd7e5fd1d20.jpg,-1,unlabeled,3d793a95-4fa0-4cd9-8017-0dd7e5fd1d20,unlabeled,-1,1,0.19699047748276566,-1
data\unlabelled\3d93aeef-b3f6-4b56-a9db-271eb2a012bf.jpg,-1,unlabeled,3d93aeef-b3f6-4b56-a9db-271eb2a012bf,unlabeled,-1,1,0.23136979106178746,-1
data\unlabelled\3dba1589-a66c-4282-afe8-5b25c19a2990.jpg,-1,unlabeled,3dba1589-a66c-4282-afe8-5b25c19a2990,unlabeled,-1,0,0.07027561860858245,-1
data\unlabelled\3de3c09a-52bc-4915-bb84-61a0cfedf855.jpg,-1,unlabeled,3de3c09a-52bc-4915-bb84-61a0cfedf855,unlabeled,-1,1,0.12538485833488378,-1
data\unlabelled\3e3bc53d-e0df-450f-b93b-9d3e6060e195.jpg,-1,unlabeled,3e3bc53d-e0df-450f-b93b-9d3e6060e195,unlabeled,-1,0,0.2941457652607533,-1
data\unlabelled\3e5acc42-321e-45eb-ba51-ecca20a29587.jpg,-1,unlabeled,3e5acc42-321e-45eb-ba51-ecca20a29587,unlabeled,-1,1,0.2593340460228104,-1
data\unlabelled\3ead2ab0-c386-48b7-8e2f-77b0a7219695.jpg,-1,unlabeled,3ead2ab0-c386-48b7-8e2f-77b0a7219695,unlabeled,-1,1,0.028523535282233503,-1
data\unlabelled\3efef3cf-866e-477d-8371-ce2de57bdb8b.jpg,-1,unlabeled,3efef3cf-866e-477d-8371-ce2de57bdb8b,unlabeled,-1,0,0.2923515065334442,-1
data\unlabelled\3f29902a-53f3-4335-9b45-fea429402145.jpg,-1,unlabeled,3f29902a-53f3-4335-9b45-fea429402145,unlabeled,-1,0,0.23478788675860063,-1
data\unlabelled\3f344776-95e6-403b-9624-08234c01d2c2.jpg,-1,unlabeled,3f344776-95e6-403b-9624-08234c01d2c2,unlabeled,-1,1,0.2059350241318627,-1
data\unlabelled\3f5ace85-69f1-4cad-82d3-2d85ba19c5d9.jpg,-1,unlabeled,3f5ace85-69f1-4cad-82d3-2d85ba19c5d9,unlabeled,-1,1,0.26289278525567994,-1
data\unlabelled\3faa6891-dd9c-41b2-aca3-0b87b22eb6b6.jpg,-1,unlabeled,3faa6891-dd9c-41b2-aca3-0b87b22eb6b6,unlabeled,-1,1,0.23445038295998566,-1
data\unlabelled\3fc6f478-c3ef-4df8-a016-17c9c28805d5.jpg,-1,unlabeled,3fc6f478-c3ef-4df8-a016-17c9c28805d5,unlabeled,-1,1,0.10760426908076492,-1
data\unlabelled\3fd266be-c678-4720-a098-e03acdd357ec.jpg,-1,unlabeled,3fd266be-c678-4720-a098-e03acdd357ec,unlabeled,-1,1,0.26591434543695225,-1
data\unlabelled\40077be9-cf60-4d6c-a01b-6de6bb7cf4c1.jpg,-1,unlabeled,40077be9-cf60-4d6c-a01b-6de6bb7cf4c1,unlabeled,-1,1,0.2620872389764344,-1
data\unlabelled\40a84ff8-47bf-4962-80d1-98ab2bf63a4d.jpg,-1,unlabeled,40a84ff8-47bf-4962-80d1-98ab2bf63a4d,unlabeled,-1,0,0.2817877173302925,-1
data\unlabelled\40b1313e-6c50-488f-9066-bfefc7c5b2e1.jpg,-1,unlabeled,40b1313e-6c50-488f-9066-bfefc7c5b2e1,unlabeled,-1,0,0.24503397848101816,-1
data\unlabelled\40b5615a-890b-458f-af87-20cec67dc51b.jpg,-1,unlabeled,40b5615a-890b-458f-af87-20cec67dc51b,unlabeled,-1,1,0.19452741921303673,-1
data\unlabelled\40e7db67-c2e3-4f79-943d-d6ac5b35cf2e.jpg,-1,unlabeled,40e7db67-c2e3-4f79-943d-d6ac5b35cf2e,unlabeled,-1,0,0.23553653113237083,-1
data\unlabelled\41360b65-66a4-47c0-a2c6-6db7bb2c6518.jpg,-1,unlabeled,41360b65-66a4-47c0-a2c6-6db7bb2c6518,unlabeled,-1,1,0.24021492063933092,-1
data\unlabelled\41393bf4-fb5c-46a7-8f81-5262658865f8.jpg,-1,unlabeled,41393bf4-fb5c-46a7-8f81-5262658865f8,unlabeled,-1,0,0.0052248776423317045,-1
data\unlabelled\4167f137-70aa-4295-9237-e6f3d8ddec87.jpg,-1,unlabeled,4167f137-70aa-4295-9237-e6f3d8ddec87,unlabeled,-1,1,0.15253263760393698,-1
data\unlabelled\4171779c-96fe-4b29-afa0-c71919507cc3.jpg,-1,unlabeled,4171779c-96fe-4b29-afa0-c71919507cc3,unlabeled,-1,1,0.09965741857261223,-1
data\unlabelled\41b08a1e-2cff-48e3-a659-c0e1e658e7fc.jpg,-1,unlabeled,41b08a1e-2cff-48e3-a659-c0e1e658e7fc,unlabeled,-1,1,0.10914967424855782,-1
data\unlabelled\41d0f225-4842-4b7b-9e54-9952e603e03f.jpg,-1,unlabeled,41d0f225-4842-4b7b-9e54-9952e603e03f,unlabeled,-1,1,0.26535787079027884,-1
data\unlabelled\420bc65c-4456-45ff-b5b4-19ba112649c3.jpg,-1,unlabeled,420bc65c-4456-45ff-b5b4-19ba112649c3,unlabeled,-1,0,0.27323499710024435,-1
data\unlabelled\4212e469-4106-4e65-bd52-814351f05619.jpg,-1,unlabeled,4212e469-4106-4e65-bd52-814351f05619,unlabeled,-1,1,0.24416082272692718,-1
data\unlabelled\4235abf9-6849-4a61-b70e-96317f1548c6.jpg,-1,unlabeled,4235abf9-6849-4a61-b70e-96317f1548c6,unlabeled,-1,1,0.22834263383722497,-1
data\unlabelled\4245d386-f23e-4f0e-b5e6-dc141da90edb.jpg,-1,unlabeled,4245d386-f23e-4f0e-b5e6-dc141da90edb,unlabeled,-1,0,0.1531008282902936,-1
data\unlabelled\425208de-a7b6-48b4-a44c-3e5199b97fef.jpg,-1,unlabeled,425208de-a7b6-48b4-a44c-3e5199b97fef,unlabeled,-1,1,0.16384009480934647,-1
data\unlabelled\425c79ee-7d27-4f56-bc4a-1379504fc2a7.jpg,-1,unlabeled,425c79ee-7d27-4f56-bc4a-1379504fc2a7,unlabeled,-1,0,0.24061156309348797,-1
data\unlabelled\4277ef53-5782-4d64-a82d-6b44fbac28db.jpg,-1,unlabeled,4277ef53-5782-4d64-a82d-6b44fbac28db,unlabeled,-1,1,0.1798957821306827,-1
data\unlabelled\42d9ce05-9a99-4f86-b7fa-807a3f62396b.jpg,-1,unlabeled,42d9ce05-9a99-4f86-b7fa-807a3f62396b,unlabeled,-1,0,0.25426228537826123,-1
data\unlabelled\438833fd-6e2c-4a08-915e-dd984764fa0e.jpg,-1,unlabeled,438833fd-6e2c-4a08-915e-dd984764fa0e,unlabeled,-1,0,0.29031830296734085,-1
data\unlabelled\43dbbbbc-4970-46ef-8f45-20aec836e19a.jpg,-1,unlabeled,43dbbbbc-4970-46ef-8f45-20aec836e19a,unlabeled,-1,1,0.23656436830650585,-1
data\unlabelled\43e52669-bf1e-468a-a962-e2cb5b258314.jpg,-1,unlabeled,43e52669-bf1e-468a-a962-e2cb5b258314,unlabeled,-1,1,0.17801379980803433,-1
data\unlabelled\44139282-f2e8-4ab1-b16c-d459a0a33a89.jpg,-1,unlabeled,44139282-f2e8-4ab1-b16c-d459a0a33a89,unlabeled,-1,1,0.1249014326461455,-1
data\unlabelled\4424d3a7-1d99-4e69-9e1b-ca4b6f3c9cbf.jpg,-1,unlabeled,4424d3a7-1d99-4e69-9e1b-ca4b6f3c9cbf,unlabeled,-1,1,0.035264474158097414,-1
data\unlabelled\44303155-6799-420d-a55d-99e018674515.jpg,-1,unlabeled,44303155-6799-420d-a55d-99e018674515,unlabeled,-1,1,0.24070765970605534,-1
data\unlabelled\444fe6ac-f7e6-47ae-acbb-3a50c39d9c6e.jpg,-1,unlabeled,444fe6ac-f7e6-47ae-acbb-3a50c39d9c6e,unlabeled,-1,1,0.20384732477388479,-1
data\unlabelled\445cf17d-d94e-4c4d-928f-75ef64f771e9.jpg,-1,unlabeled,445cf17d-d94e-4c4d-928f-75ef64f771e9,unlabeled,-1,1,0.18948338659351394,-1
data\unlabelled\448dad51-615d-4a17-84bc-588412fb79f4.jpg,-1,unlabeled,448dad51-615d-4a17-84bc-588412fb79f4,unlabeled,-1,0,0.2047167490813281,-1
data\unlabelled\4542a953-9f45-49ca-b90b-502fd29732c7.jpg,-1,unlabeled,4542a953-9f45-49ca-b90b-502fd29732c7,unlabeled,-1,1,0.3490407974272324,-1
data\unlabelled\4545f8d2-4fb5-49c2-bb0d-eb2d5372e1f6.jpg,-1,unlabeled,4545f8d2-4fb5-49c2-bb0d-eb2d5372e1f6,unlabeled,-1,0,0.07785722214145396,-1
data\unlabelled\45d918bb-f290-4a21-8cc9-a139377498d8.jpg,-1,unlabeled,45d918bb-f290-4a21-8cc9-a139377498d8,unlabeled,-1,0,0.12927471394084067,-1
data\unlabelled\46718442-5923-4b9f-b2f4-c64d55cdbb7b.jpg,-1,unlabeled,46718442-5923-4b9f-b2f4-c64d55cdbb7b,unlabeled,-1,1,0.17140048186238477,-1
data\unlabelled\470ac80f-4c53-41b5-a903-6054e4f7d424.jpg,-1,unlabeled,470ac80f-4c53-41b5-a903-6054e4f7d424,unlabeled,-1,1,0.17700682183413985,-1
data\unlabelled\470fdac5-3acb-4d5a-aa31-aaf866697c44.jpg,-1,unlabeled,470fdac5-3acb-4d5a-aa31-aaf866697c44,unlabeled,-1,1,0.18113093644072276,-1
data\unlabelled\473788b6-9e8e-449e-82fe-c4f75c13ad96.jpg,-1,unlabeled,473788b6-9e8e-449e-82fe-c4f75c13ad96,unlabeled,-1,1,0.021391984729516866,-1
data\unlabelled\478a4925-c244-4ad7-9df0-a22840d9a508.jpg,-1,unlabeled,478a4925-c244-4ad7-9df0-a22840d9a508,unlabeled,-1,1,0.14821035236485713,-1
data\unlabelled\47abe1b3-9a05-4d39-bae6-f3287dfffa60.jpg,-1,unlabeled,47abe1b3-9a05-4d39-bae6-f3287dfffa60,unlabeled,-1,1,0.2898916011056841,-1
data\unlabelled\4847c338-78a2-4d87-a820-058ce5ebb809.jpg,-1,unlabeled,4847c338-78a2-4d87-a820-058ce5ebb809,unlabeled,-1,1,0.2625345472733154,-1
data\unlabelled\4855f846-6416-4708-8d81-e9e077c340b3.jpg,-1,unlabeled,4855f846-6416-4708-8d81-e9e077c340b3,unlabeled,-1,1,0.049203752298111136,-1
data\unlabelled\48707112-26c5-4351-ba2d-ea391da2c900.jpg,-1,unlabeled,48707112-26c5-4351-ba2d-ea391da2c900,unlabeled,-1,0,0.27986813114097764,-1
data\unlabelled\487ce1da-e303-4e8d-bcc4-9e857ad7b982.jpg,-1,unlabeled,487ce1da-e303-4e8d-bcc4-9e857ad7b982,unlabeled,-1,1,0.2714693460465375,-1
data\unlabelled\48a96c9e-737b-4604-b619-9ba6d533a449.jpg,-1,unlabeled,48a96c9e-737b-4604-b619-9ba6d533a449,unlabeled,-1,1,0.24335459486557076,-1
data\unlabelled\48db0c1b-9bf0-4260-8de9-59ba582b8c64.jpg,-1,unlabeled,48db0c1b-9bf0-4260-8de9-59ba582b8c64,unlabeled,-1,1,0.0229323892056692,-1
data\unlabelled\4940c0e4-2564-446d-a31e-49730bace275.jpg,-1,unlabeled,4940c0e4-2564-446d-a31e-49730bace275,unlabeled,-1,0,0.27185209454268766,-1
data\unlabelled\49439d86-3c4a-4e7a-ae95-f5c545a07faf.jpg,-1,unlabeled,49439d86-3c4a-4e7a-ae95-f5c545a07faf,unlabeled,-1,1,0.10935353751015442,-1
data\unlabelled\4969375d-41fa-4be7-bd79-ac39227781ab.jpg,-1,unlabeled,4969375d-41fa-4be7-bd79-ac39227781ab,unlabeled,-1,1,0.14031357718643056,-1
data\unlabelled\49a9090d-d087-46e5-9309-8a6ba68df5cb.jpg,-1,unlabeled,49a9090d-d087-46e5-9309-8a6ba68df5cb,unlabeled,-1,0,0.22669356579856093,-1
data\unlabelled\4a0dcb3d-b143-4a64-8665-d150a0397f9d.jpg,-1,unlabeled,4a0dcb3d-b143-4a64-8665-d150a0397f9d,unlabeled,-1,1,0.004197799683165471,-1
data\unlabelled\4a4822ad-22e0-4dac-a072-18fe2824cc9f.jpg,-1,unlabeled,4a4822ad-22e0-4dac-a072-18fe2824cc9f,unlabeled,-1,0,0.22233899419515257,-1
data\unlabelled\4a607152-f955-4c6c-becd-44d73e22988d.jpg,-1,unlabeled,4a607152-f955-4c6c-becd-44d73e22988d,unlabeled,-1,0,0.17954208643352798,-1
data\unlabelled\4a64d369-e33e-46fc-812a-b02ef91337c0.jpg,-1,unlabeled,4a64d369-e33e-46fc-812a-b02ef91337c0,unlabeled,-1,1,0.1918392861923952,-1
data\unlabelled\4a84d005-84db-4ce5-81c1-ef1b39b9c219.jpg,-1,unlabeled,4a84d005-84db-4ce5-81c1-ef1b39b9c219,unlabeled,-1,0,0.2241706470959942,-1
data\unlabelled\4ab4a1fe-973b-4d6f-9efd-3803308a3554.jpg,-1,unlabeled,4ab4a1fe-973b-4d6f-9efd-3803308a3554,unlabeled,-1,0,0.2951255171447352,-1
data\unlabelled\4ad95ffb-24ab-40f0-88f2-22b36a6b2906.jpg,-1,unlabeled,4ad95ffb-24ab-40f0-88f2-22b36a6b2906,unlabeled,-1,1,0.140656508662946,-1
data\unlabelled\4b1c65e8-d1c8-46d2-a32f-f47da2f7b33e.jpg,-1,unlabeled,4b1c65e8-d1c8-46d2-a32f-f47da2f7b33e,unlabeled,-1,1,0.23737762118870542,-1
data\unlabelled\4b217ca0-4e5f-4d5e-a71d-b9f992e43281.jpg,-1,unlabeled,4b217ca0-4e5f-4d5e-a71d-b9f992e43281,unlabeled,-1,1,0.14979632703590928,-1
data\unlabelled\4bc797d8-30f1-45b4-ae60-1eb83188c8db.jpg,-1,unlabeled,4bc797d8-30f1-45b4-ae60-1eb83188c8db,unlabeled,-1,1,0.267651929125271,-1
data\unlabelled\4beb7ae1-51f0-48f2-bc18-a13500e164ef.jpg,-1,unlabeled,4beb7ae1-51f0-48f2-bc18-a13500e164ef,unlabeled,-1,1,0.268915853931578,-1
data\unlabelled\4c7dd03b-a2d7-4008-9f72-b62d0f958e63.jpg,-1,unlabeled,4c7dd03b-a2d7-4008-9f72-b62d0f958e63,unlabeled,-1,0,0.18783313532688173,-1
data\unlabelled\4ca7ee0c-f302-4ffa-af58-0e845e4e2aba.jpg,-1,unlabeled,4ca7ee0c-f302-4ffa-af58-0e845e4e2aba,unlabeled,-1,1,0.19268640824156236,-1
data\unlabelled\4cc8628e-3700-45cc-9bd3-30c727c42a46.jpg,-1,unlabeled,4cc8628e-3700-45cc-9bd3-30c727c42a46,unlabeled,-1,1,0.22764864395196405,-1
data\unlabelled\4d0e8bfd-1207-471b-9266-384ee890470a.jpg,-1,unlabeled,4d0e8bfd-1207-471b-9266-384ee890470a,unlabeled,-1,1,0.24383995363950195,-1
data\unlabelled\4d16f5d0-bb48-4571-a231-ed67a5d6dd5e.jpg,-1,unlabeled,4d16f5d0-bb48-4571-a231-ed67a5d6dd5e,unlabeled,-1,0,0.18364896022678212,-1
data\unlabelled\4d276aed-3ddd-4af8-a79b-2649a9cfcd2b.jpg,-1,unlabeled,4d276aed-3ddd-4af8-a79b-2649a9cfcd2b,unlabeled,-1,0,0.23999984925944995,-1
